Survey;answer_identifier;Informed Consent;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P19;P18;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;Online course frustration;Computer for exclusive use;Internet connection;Covid-concern1;Covid-concern2;Covid-concern3;Covid-concern4;Anonymized student ID
survey1;681;Yes;4;5;1;5;5;4;3;3;3;5;3;5;2;3;4;5;5;3;4;4;5;4;5;4;4;5;5;3;5;2;5;3;Yes;Unstable, sometimes I've got problems;5;5;5;2;256
survey1;682;Yes;3;5;2;4;3;4;4;3;3;4;3;5;4;4;4;4;5;4;4;4;4;5;5;4;4;5;4;4;4;4;4;3;Yes;Unstable, sometimes I've got problems;3;3;4;2;338
survey1;683;Yes;4;5;4;4;4;3;3;4;3;5;4;4;4;4;3;4;5;4;5;4;4;5;5;3;3;5;5;4;3;3;4;3;Yes;Stable, in some cases I've had issues;5;5;5;3;invalid id
survey1;684;Yes;3;5;2;4;4;4;4;4;3;4;5;5;4;4;4;3;4;4;5;5;5;5;4;3;4;4;4;4;4;1;4;3;Yes;Unstable, sometimes I've got problems;5;5;5;3;604
survey1;685;Yes;3;5;4;4;3;4;3;2;2;5;4;5;3;1;2;2;5;4;5;5;4;2;4;5;5;4;4;4;5;2;4;4;Yes;Very stable;3;2;2;1;603
survey1;686;Yes;5;5;1;4;4;5;3;3;4;4;3;5;5;3;5;5;5;4;5;5;5;4;4;4;5;5;4;4;5;2;5;2;Yes;Stable, in some cases I've had issues;2;2;4;1;327
survey1;687;Yes;4;5;2;5;4;4;3;2;3;5;3;5;3;2;4;5;4;2;4;4;4;4;4;4;4;4;4;1;4;2;4;3;Yes;Unstable, sometimes I've got problems;2;2;4;2;203
survey1;688;Yes;4;5;2;5;4;5;2;2;4;4;2;5;2;2;4;4;5;2;4;4;4;4;4;4;4;5;4;2;4;2;4;2;Yes;Very stable;4;4;4;2;193
survey1;689;Yes;4;4;3;4;3;3;3;4;3;4;3;3;3;5;3;3;4;5;4;3;3;3;4;3;3;4;4;4;4;3;4;5;Yes;Stable, in some cases I've had issues;4;5;5;1;194
survey1;690;Yes;3;4;3;4;3;3;4;2;4;4;4;4;2;2;3;3;3;4;4;4;4;3;4;2;4;3;4;2;3;2;4;3;No;Unstable, sometimes I've got problems;2;4;4;1;299
survey1;691;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey1;692;Yes;4;5;2;5;4;4;2;2;4;5;2;5;5;2;4;4;5;2;5;5;5;4;4;4;4;5;4;2;4;1;4;3;Yes;Stable, in some cases I've had issues;4;5;4;1;427
survey1;693;Yes;2;4;5;5;2;2;3;5;5;5;2;3;4;5;4;3;5;5;5;4;5;5;5;4;3;5;5;5;4;4;4;2;Yes;Unstable, sometimes I've got problems;3;5;5;2;648
survey1;694;Yes;3;5;3;4;4;3;2;3;3;4;2;4;1;3;3;3;5;4;4;4;5;4;5;4;3;5;4;5;4;1;4;3;Yes;Stable, in some cases I've had issues;4;5;4;1;768
survey1;695;Yes;5;5;4;5;3;4;3;5;3;5;2;5;4;4;4;5;5;5;4;4;5;5;5;5;2;5;5;2;4;2;4;5;Yes;Very unstable;5;5;5;3;94
survey1;696;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey1;697;Yes;3;4;2;4;2;3;3;4;2;3;2;4;2;3;3;4;3;2;4;4;4;4;4;2;3;4;4;2;4;2;4;2;Yes;Very stable;2;5;5;2;897
survey1;698;Yes;5;5;1;5;5;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;3;5;5;3;5;1;5;4;Yes;Stable, in some cases I've had issues;5;5;5;3;467
survey1;699;Yes;5;5;2;4;4;4;3;4;5;5;3;5;5;4;5;4;4;3;5;5;5;5;5;3;4;5;4;3;5;3;4;5;Yes;Stable, in some cases I've had issues;1;3;5;1;849
survey1;700;Yes;5;5;2;3;4;4;3;3;4;4;4;5;4;3;4;4;5;4;4;4;4;4;4;4;4;5;4;4;4;3;4;4;Yes;Stable, in some cases I've had issues;4;5;5;1;668
survey1;701;Yes;3;3;3;5;2;5;2;3;4;5;2;4;3;5;4;3;5;4;4;3;5;5;5;3;4;4;5;4;5;3;4;5;Yes;Unstable, sometimes I've got problems;2;5;3;3;4
survey1;702;Yes;3;4;2;4;4;2;2;2;4;4;4;4;4;4;4;4;2;4;4;4;5;4;4;3;4;3;4;4;4;4;4;4;Yes;Stable, in some cases I've had issues;2;4;5;2;791
survey1;703;Yes;5;5;2;4;3;5;1;1;5;5;3;5;5;2;5;5;5;3;4;5;5;5;5;5;5;5;5;2;5;5;5;5;;;;;;;invalid id
survey1;704;Yes;4;5;2;4;4;4;3;4;3;4;3;4;3;4;4;4;5;2;4;4;5;5;4;4;4;5;4;3;4;4;4;4;Yes;Stable, in some cases I've had issues;2;4;4;3;740
survey1;705;Yes;3;4;4;3;4;2;4;4;4;4;4;3;3;4;3;4;4;5;4;4;4;4;4;4;4;4;3;5;4;4;4;1;Yes;Unstable, sometimes I've got problems;5;5;5;4;invalid id
survey1;706;Yes;3;3;2;3;3;4;4;3;3;4;3;5;4;4;4;4;4;3;5;5;5;4;4;3;4;4;4;3;4;4;4;3;Yes;Stable, in some cases I've had issues;5;5;5;2;661
survey1;707;Yes;3;4;2;3;4;3;4;4;4;3;4;5;3;4;4;4;4;2;4;4;5;4;4;4;4;2;4;3;4;1;4;4;Yes;Stable, in some cases I've had issues;3;4;5;2;935
survey1;708;Yes;3;5;4;5;3;2;3;5;5;5;4;4;4;5;3;5;5;5;5;3;4;5;5;5;5;5;5;5;4;4;5;5;Yes;Stable, in some cases I've had issues;4;5;5;4;830
survey1;709;Yes;3;4;1;4;4;5;2;2;4;4;2;5;2;2;5;4;5;2;5;5;5;5;5;4;4;5;5;2;5;1;5;3;No;Stable, in some cases I've had issues;2;5;4;1;470
survey1;710;Yes;4;4;2;4;4;4;3;4;4;5;3;5;3;2;4;4;5;4;4;4;4;5;5;4;4;5;5;4;5;3;5;5;Yes;Stable, in some cases I've had issues;5;5;5;1;850
survey1;711;Yes;3;3;5;3;2;3;4;3;4;4;4;2;4;3;3;2;4;3;4;3;4;4;3;3;4;4;4;2;3;4;3;5;Yes;Stable, in some cases I've had issues;3;4;5;1;895
survey1;712;Yes;2;5;3;5;3;2;4;5;3;5;3;5;2;2;2;3;3;2;4;4;5;4;5;3;3;4;4;4;3;5;4;4;Yes;Very stable;5;5;5;1;739
survey1;713;Yes;3;4;2;4;3;2;2;4;4;4;3;2;2;4;2;2;4;5;3;2;4;4;4;2;4;4;4;5;2;1;2;3;Yes;Stable, in some cases I've had issues;4;5;5;1;732
survey1;714;Yes;4;5;3;4;3;4;4;4;5;5;4;5;5;3;5;4;5;5;5;4;5;5;5;4;5;5;5;4;4;5;4;5;Yes;Very stable;5;5;5;1;204
survey1;715;Yes;4;4;3;2;3;3;3;3;3;4;3;4;3;3;4;4;4;3;4;3;3;3;3;3;3;4;4;3;3;3;4;3;Yes;Stable, in some cases I've had issues;3;4;4;1;283
survey1;716;Yes;4;4;2;3;4;3;4;4;2;4;4;5;5;3;3;3;4;4;4;4;5;4;4;3;3;4;4;5;4;3;4;3;Yes;Stable, in some cases I've had issues;4;5;5;2;invalid id
survey1;717;Yes;2;4;4;3;3;3;4;2;4;4;3;4;2;2;2;2;3;3;4;3;5;4;4;4;3;3;4;4;3;1;3;4;Yes;Stable, in some cases I've had issues;4;5;5;2;695
survey1;718;Yes;4;4;1;4;2;4;4;3;4;4;5;5;5;2;4;4;4;4;5;4;4;4;4;2;4;4;4;4;4;2;4;2;Yes;Very stable;2;4;4;2;745
survey1;719;Yes;3;5;1;5;4;3;5;5;5;5;5;5;5;4;4;3;5;3;5;5;5;3;4;2;5;5;5;2;5;4;5;1;Yes;Very stable;2;4;4;1;109
survey1;720;Yes;4;5;2;4;3;4;2;4;4;4;3;4;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;1;Yes;Stable, in some cases I've had issues;4;4;4;1;660
survey1;721;Yes;5;4;2;5;3;3;3;2;5;5;3;5;4;3;4;4;5;2;5;5;5;5;5;4;4;5;5;2;4;3;4;1;Yes;Unstable, sometimes I've got problems;4;4;4;1;322
survey1;722;Yes;4;5;2;4;4;4;3;4;4;4;5;5;3;4;4;5;5;4;5;5;5;5;5;2;4;5;4;4;4;1;4;4;Yes;Very stable;1;3;4;1;741
survey1;723;Yes;3;5;1;3;5;4;4;3;3;4;3;5;4;2;4;4;4;2;4;5;5;4;4;3;3;4;3;2;4;3;4;2;No;Very stable;3;4;4;1;653
survey1;724;Yes;4;5;2;4;4;4;4;3;5;4;4;4;4;1;3;3;3;3;4;4;4;3;4;3;4;4;3;2;4;1;4;4;Yes;Stable, in some cases I've had issues;4;5;4;1;323
survey1;725;Yes;3;4;2;4;4;2;2;4;1;5;4;5;3;4;4;2;5;3;4;4;4;2;4;2;4;4;4;4;4;5;4;5;Yes;Unstable, sometimes I've got problems;2;5;5;1;847
survey1;726;Yes;3;5;3;3;4;5;4;3;2;5;3;5;4;5;5;4;5;3;5;4;5;5;5;5;5;5;5;3;4;4;4;5;Yes;Very stable;3;5;5;1;799
survey1;727;Yes;3;5;2;5;3;4;3;4;3;5;3;5;4;5;3;4;5;5;5;5;5;4;5;2;4;5;5;5;5;2;3;5;Yes;Unstable, sometimes I've got problems;2;4;4;4;867
survey1;728;No;3;4;3;3;3;4;3;4;3;3;4;4;4;3;4;3;4;3;4;4;4;3;4;3;3;4;3;3;4;1;4;4;Yes;Stable, in some cases I've had issues;4;4;4;1;30
survey1;729;Yes;3;4;2;3;3;3;4;4;3;3;4;4;3;4;3;2;2;4;3;3;4;4;3;3;4;2;3;4;3;4;4;5;Yes;Very stable;2;2;4;2;286
survey1;730;Yes;3;4;2;4;4;3;4;4;4;4;5;5;3;4;4;3;4;5;4;4;4;4;4;2;4;4;4;5;4;4;4;5;Yes;Stable, in some cases I've had issues;5;5;4;3;640
survey1;731;Yes;4;5;3;4;3;4;3;3;3;4;3;5;2;2;3;4;5;3;4;3;4;3;5;3;4;4;4;3;2;1;4;4;Yes;Very stable;4;4;4;1;27
survey1;732;Yes;5;5;1;5;4;5;5;3;1;5;3;5;3;3;4;5;5;3;5;5;5;5;5;5;2;5;5;3;5;3;5;5;Yes;Stable, in some cases I've had issues;4;5;4;1;870
survey1;733;Yes;4;5;1;4;5;5;4;5;5;5;4;5;5;3;5;4;5;2;5;5;5;5;5;4;5;5;5;3;5;5;5;3;Yes;Very stable;3;5;1;1;462
survey1;734;Yes;4;5;5;5;2;4;4;4;5;5;3;4;3;4;4;5;4;4;5;3;4;4;4;4;4;4;4;5;4;3;3;5;Yes;Unstable, sometimes I've got problems;5;5;5;5;743
survey1;735;Yes;4;4;2;4;5;4;3;2;4;4;2;4;4;3;4;4;4;4;5;5;4;5;5;4;5;4;4;4;5;3;4;2;Yes;Stable, in some cases I've had issues;4;5;4;1;invalid id
survey1;736;Yes;5;4;1;5;5;5;5;2;5;5;3;5;5;3;5;5;5;2;5;5;5;5;5;5;5;5;5;2;5;3;5;1;Yes;Stable, in some cases I've had issues;3;5;4;1;676
survey1;737;Yes;5;5;2;5;5;5;3;4;4;5;4;5;5;4;5;5;5;3;5;5;5;5;5;4;4;5;5;3;5;4;5;3;Yes;Very stable;1;1;4;1;321
survey1;738;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey1;739;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey1;740;Yes;4;5;2;5;4;4;2;2;4;4;2;4;4;2;4;4;4;4;4;5;5;3;5;4;4;5;4;2;4;2;4;5;Yes;Stable, in some cases I've had issues;3;3;5;2;593
survey1;741;Yes;2;4;3;3;1;2;5;4;4;3;4;5;4;5;4;2;4;3;4;3;4;4;4;3;3;4;3;4;4;3;4;5;Yes;Stable, in some cases I've had issues;1;3;4;1;790
survey1;742;Yes;4;4;3;4;4;3;3;4;4;4;3;4;3;4;3;4;5;2;4;3;4;4;4;3;3;4;4;3;4;2;3;1;Yes;Very stable;4;4;5;1;156
survey1;743;Yes;5;3;3;4;3;3;5;4;5;5;5;5;5;5;4;5;5;2;5;5;4;5;5;3;4;5;5;3;5;3;4;5;Yes;Stable, in some cases I've had issues;4;4;4;2;483
survey1;744;Yes;3;5;2;3;2;4;4;5;4;5;5;4;4;4;4;4;5;5;4;3;5;5;5;2;5;5;5;5;4;4;4;2;Yes;Stable, in some cases I've had issues;2;5;5;2;413
survey1;745;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey1;746;Yes;4;5;1;4;4;4;5;5;5;5;2;5;5;5;5;4;5;3;5;5;5;5;5;3;4;5;5;4;5;4;5;4;Yes;Stable, in some cases I've had issues;1;2;3;1;454
survey1;747;Yes;4;4;3;5;3;3;4;5;3;4;3;5;3;4;3;4;4;5;4;3;5;4;5;3;3;4;4;5;4;4;3;5;Yes;Very stable;2;5;4;1;105
survey1;748;Yes;4;4;2;5;4;4;4;5;3;4;3;4;4;4;4;5;5;4;4;4;4;3;5;4;3;4;4;4;4;4;4;5;Yes;Stable, in some cases I've had issues;4;5;4;3;209
survey1;749;Yes;4;4;4;2;2;2;4;4;3;5;4;4;1;5;2;2;4;5;4;4;4;4;3;4;3;4;3;5;3;3;4;5;Yes;Unstable, sometimes I've got problems;5;5;5;4;420
survey1;750;Yes;4;4;1;4;3;3;4;3;4;5;1;5;5;5;3;3;5;5;4;4;5;4;5;5;3;5;5;4;4;4;4;4;Yes;Very stable;5;5;5;1;479
survey1;751;Yes;5;5;2;4;5;4;5;3;3;5;3;5;3;5;4;4;5;3;4;4;5;4;4;5;4;5;5;3;4;5;4;3;Yes;Stable, in some cases I've had issues;3;4;5;3;403
survey1;752;Yes;4;4;3;4;4;3;1;3;5;5;1;5;5;1;3;5;5;3;5;5;5;5;5;5;3;5;5;4;4;3;4;1;Yes;Stable, in some cases I've had issues;5;5;5;1;448
survey1;753;Yes;4;5;2;5;4;3;4;3;3;4;4;5;4;2;4;4;3;4;5;5;5;4;5;3;4;4;4;3;2;2;4;3;Yes;Stable, in some cases I've had issues;2;4;3;1;15
survey1;754;Yes;5;5;1;4;5;5;2;3;3;5;2;5;5;4;5;5;5;3;5;5;5;5;5;5;3;5;5;2;5;2;5;4;Yes;Very stable;3;5;5;1;386
survey1;755;Yes;4;5;3;4;4;3;2;3;4;5;2;4;4;4;4;4;4;3;5;4;5;5;5;4;4;4;5;3;4;4;5;3;Yes;Stable, in some cases I've had issues;4;5;5;1;205
survey1;756;Yes;4;5;3;4;4;3;3;3;4;4;2;5;5;3;3;5;4;3;5;4;5;5;4;4;3;4;4;3;5;2;4;2;Yes;Stable, in some cases I've had issues;1;2;3;1;547
survey1;757;Yes;2;4;3;4;3;4;4;4;1;4;4;4;4;3;4;3;4;4;4;4;5;5;4;4;3;4;4;4;4;4;4;5;Yes;Stable, in some cases I've had issues;3;3;3;3;119
survey1;758;Yes;4;5;4;4;4;4;2;5;5;5;2;5;4;5;4;3;5;5;3;3;5;5;5;3;3;5;5;5;4;5;4;5;Yes;Stable, in some cases I've had issues;4;4;4;2;392
survey1;759;Yes;2;5;4;4;2;2;5;4;3;4;4;4;3;5;4;2;4;5;5;3;4;3;4;5;4;4;4;5;2;4;4;1;Yes;Stable, in some cases I've had issues;3;4;5;1;702
survey1;760;Yes;4;5;3;5;3;4;3;3;5;5;4;5;3;4;4;4;5;4;4;4;5;4;5;5;5;5;5;4;4;5;4;3;Yes;Stable, in some cases I've had issues;5;5;5;2;398
survey1;761;Yes;4;5;2;5;3;5;3;5;4;5;4;5;5;2;5;5;5;3;5;5;5;5;5;5;4;5;5;3;5;3;5;2;Yes;Stable, in some cases I've had issues;4;5;2;1;415
survey1;762;Yes;4;4;3;4;3;3;3;4;4;5;2;5;3;4;4;4;5;4;4;4;4;5;5;4;4;5;5;4;4;4;4;3;Yes;Stable, in some cases I've had issues;4;5;5;2;393
survey1;763;Yes;4;5;3;2;3;4;5;5;5;4;3;4;3;5;5;5;4;4;5;4;4;3;3;4;5;3;3;5;4;5;4;5;Yes;Stable, in some cases I've had issues;5;5;5;3;898
survey1;764;Yes;4;5;2;4;4;4;3;4;3;4;3;5;4;4;4;4;5;3;4;4;5;5;5;4;4;4;4;4;4;3;4;4;Yes;Stable, in some cases I've had issues;5;5;5;3;446
survey1;765;Yes;5;5;1;4;4;5;4;1;3;5;2;5;5;1;5;5;5;1;4;5;5;3;5;5;2;5;5;2;5;1;5;4;Yes;Stable, in some cases I've had issues;2;4;5;1;441
survey1;766;Yes;4;5;1;4;4;3;2;5;4;4;2;5;4;4;4;4;4;1;4;5;5;4;5;3;3;4;4;2;4;4;4;5;Yes;Stable, in some cases I've had issues;4;5;3;2;636
survey1;767;Yes;4;4;5;5;3;2;3;4;4;5;4;5;5;4;2;4;4;4;4;2;4;5;5;4;4;4;5;4;3;4;3;3;Yes;Very stable;4;4;4;1;902
survey1;768;Yes;3;4;2;4;3;2;4;4;4;4;4;4;2;5;2;2;4;4;4;4;4;4;4;3;2;4;4;4;2;4;2;2;Yes;Unstable, sometimes I've got problems;4;4;4;1;868
survey1;769;Yes;4;5;3;3;4;3;5;2;4;4;4;5;2;1;3;5;4;5;5;4;5;4;5;5;3;5;5;1;3;1;5;5;Yes;Unstable, sometimes I've got problems;3;4;4;1;278
survey1;770;Yes;2;5;3;4;3;3;3;3;4;5;3;4;4;4;4;4;5;4;5;4;5;4;5;3;3;4;4;3;4;1;4;5;Yes;Stable, in some cases I've had issues;3;5;4;4;757
survey1;771;Yes;4;5;2;5;5;5;5;1;4;5;5;5;5;1;5;5;5;1;5;5;5;5;5;4;5;5;4;2;5;5;5;1;Yes;Very stable;1;3;3;1;118
survey1;772;Yes;4;4;3;3;4;4;4;4;3;5;5;5;5;4;4;3;3;4;4;3;5;4;4;3;3;4;4;4;4;3;4;4;Yes;Unstable, sometimes I've got problems;4;4;4;1;230
survey1;773;Yes;4;4;3;5;3;2;4;3;5;5;5;5;4;5;4;4;5;3;5;4;5;5;5;5;5;5;5;3;4;5;5;3;Yes;Stable, in some cases I've had issues;4;5;5;2;147
survey1;774;Yes;3;4;3;4;1;3;2;5;4;5;3;4;4;5;3;2;5;4;5;4;4;4;5;3;4;4;5;5;5;4;3;4;Yes;Stable, in some cases I've had issues;2;5;4;2;120
survey1;775;Yes;2;5;3;4;5;5;5;4;4;5;2;5;2;4;4;4;4;4;5;5;5;4;4;3;4;4;4;3;5;3;4;5;Yes;Stable, in some cases I've had issues;4;4;4;3;125
survey1;776;Yes;4;3;5;4;4;2;5;4;4;5;3;4;3;4;3;2;5;4;4;4;5;5;5;3;4;5;5;4;3;4;5;5;Yes;Stable, in some cases I've had issues;4;5;5;1;872
survey1;777;Yes;2;4;4;3;3;3;4;4;4;4;4;5;3;2;4;3;5;2;5;5;5;4;4;3;4;5;5;2;4;1;3;2;Yes;Very stable;5;5;5;1;461
survey1;778;Yes;3;5;1;5;4;4;3;3;3;5;2;5;3;3;4;3;5;4;5;4;4;5;5;3;3;5;5;4;5;3;4;5;Yes;Stable, in some cases I've had issues;4;4;4;1;769
survey1;779;Yes;4;3;3;2;3;4;4;4;4;4;4;5;3;4;4;4;4;5;4;4;5;3;4;4;3;3;4;3;4;4;4;4;Yes;Stable, in some cases I've had issues;4;4;4;1;770
survey1;780;Yes;5;5;1;5;5;5;5;3;3;5;5;5;5;1;5;5;5;2;5;5;5;5;5;5;5;5;5;3;5;1;5;1;Yes;Stable, in some cases I've had issues;1;1;1;1;216
survey1;781;Yes;1;3;5;2;1;1;1;5;4;4;1;4;1;5;1;2;4;4;2;2;1;3;3;3;3;4;3;4;2;1;3;5;No;Unstable, sometimes I've got problems;2;4;4;2;257
survey1;782;Yes;4;5;2;4;4;4;5;5;4;5;4;5;3;4;5;5;5;2;4;5;5;5;4;3;5;4;5;4;5;3;5;5;Yes;Stable, in some cases I've had issues;4;5;5;2;106
survey1;783;Yes;4;4;2;4;4;4;4;3;4;4;4;5;5;4;4;4;5;3;5;4;4;4;4;3;4;5;5;3;4;3;5;3;Yes;Stable, in some cases I've had issues;3;5;5;1;700
survey1;784;Yes;4;5;3;4;3;3;4;5;4;4;4;4;3;5;3;4;3;5;4;4;4;3;4;4;5;4;3;5;4;2;4;5;No;Stable, in some cases I've had issues;3;5;4;1;134
survey1;785;Yes;5;5;1;4;4;4;2;3;4;4;4;5;4;3;4;4;4;4;5;4;5;3;4;4;4;4;4;3;4;2;4;5;Yes;Stable, in some cases I've had issues;4;5;5;2;422
survey1;786;Yes;5;5;2;4;4;5;2;4;4;5;2;5;4;3;5;5;5;2;5;5;5;5;5;4;4;5;5;4;4;2;4;4;Yes;Stable, in some cases I've had issues;4;4;4;1;402
survey1;787;Yes;4;5;3;4;4;4;2;3;3;5;2;5;3;3;4;4;4;3;4;4;5;5;5;4;4;4;5;3;4;2;4;4;Yes;Very stable;4;4;5;4;464
survey1;788;Yes;3;5;2;5;3;2;4;3;4;5;4;5;5;4;3;4;5;4;5;4;5;5;5;3;4;5;5;4;4;5;4;4;Yes;Stable, in some cases I've had issues;3;4;3;1;410
survey1;789;Yes;4;4;4;3;3;3;3;4;3;3;3;4;3;4;3;4;3;4;3;3;4;3;4;3;3;4;4;4;3;4;3;4;Yes;Stable, in some cases I've had issues;3;3;3;3;108
survey1;790;Yes;5;5;3;5;4;4;3;4;4;5;5;5;5;4;4;5;5;3;5;5;5;5;5;4;4;5;5;5;4;5;4;4;Yes;Stable, in some cases I've had issues;4;4;4;1;509
survey1;791;Yes;3;5;4;5;3;4;3;2;4;5;3;4;3;2;4;4;4;4;5;5;5;5;5;4;4;4;5;4;5;3;5;4;Yes;Stable, in some cases I've had issues;2;4;4;1;280
survey1;792;Yes;3;4;2;3;3;4;4;4;5;4;4;4;5;3;4;4;3;4;5;4;5;3;3;3;5;3;3;4;4;4;4;4;Yes;Stable, in some cases I've had issues;4;4;4;2;425
survey1;793;Yes;5;4;2;5;3;4;3;4;3;5;2;5;4;4;4;5;5;3;4;4;4;5;5;4;3;4;4;4;4;3;4;4;Yes;Very stable;3;5;4;1;484
survey1;794;Yes;4;4;2;2;4;4;4;4;5;4;5;5;3;3;2;3;3;4;5;4;4;4;4;3;4;3;4;3;4;4;4;2;Yes;Very stable;4;4;2;2;421
survey1;795;Yes;5;5;1;5;3;5;2;4;5;5;2;5;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;2;5;2;4;4;No;Unstable, sometimes I've got problems;5;5;3;4;59
survey1;796;Yes;5;5;1;3;5;5;3;4;4;5;4;5;4;3;4;5;5;3;5;5;5;4;4;4;4;5;4;3;5;2;5;2;Yes;Stable, in some cases I've had issues;2;3;3;1;869
survey1;797;Yes;3;4;3;4;3;3;4;4;3;5;1;4;5;5;3;4;5;4;3;4;5;4;4;4;2;4;4;3;3;4;3;5;Yes;Unstable, sometimes I've got problems;4;5;4;3;219
survey1;798;Yes;4;5;2;5;3;5;4;4;3;5;4;5;3;2;4;4;5;3;5;4;5;4;5;3;3;5;5;3;5;3;4;2;Yes;Stable, in some cases I've had issues;3;5;5;2;154
survey1;799;Yes;3;5;2;3;5;5;3;3;4;4;3;5;5;3;4;3;5;1;5;5;5;5;5;5;5;5;4;1;5;2;5;3;Yes;Stable, in some cases I've had issues;3;4;5;2;861
survey1;800;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey1;801;Yes;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;;invalid id
survey1;802;Yes;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;No;Very stable;1;2;2;2;invalid id
survey1;803;Yes;1;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Yes;Very stable;;2;2;1;invalid id
survey2;804;Yes;4;4;2;5;4;4;4;2;4;4;2;4;3;2;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Yes;Stable, in some cases I've had issues;4;4;4;2;850
survey2;805;Yes;4;5;4;4;3;3;5;4;4;4;5;4;3;3;3;2;3;5;4;3;5;3;4;2;4;4;2;5;3;1;3;3;Yes;Unstable, sometimes I've got problems;2;4;5;1;884
survey2;806;Yes;3;4;3;4;3;4;3;5;4;4;2;4;2;5;4;3;3;5;4;4;4;4;4;2;3;4;4;5;4;4;4;3;Yes;Very stable;5;5;5;3;905
survey2;807;Yes;3;4;3;4;3;3;2;4;3;4;3;5;4;4;3;3;4;3;4;4;5;4;4;3;4;4;4;3;4;4;4;5;Yes;Very stable;3;4;5;1;935
survey2;808;Yes;3;5;5;5;3;2;1;1;5;5;5;5;4;1;4;2;3;4;5;4;4;2;5;1;3;4;4;5;5;5;4;5;Yes;Stable, in some cases I've had issues;2;2;2;1;603
survey2;809;Yes;1;2;5;1;1;1;2;5;2;3;3;3;1;5;1;1;1;5;2;2;3;2;1;2;2;1;3;1;1;2;2;4;;;;;;;invalid id
survey2;810;Yes;3;4;4;5;3;2;4;4;2;4;3;5;3;5;3;4;4;5;4;3;4;4;5;4;3;5;4;5;4;4;4;1;Yes;Stable, in some cases I've had issues;4;4;4;2;170
survey2;811;Yes;3;4;1;4;5;4;5;2;5;4;5;5;5;1;4;4;5;1;5;5;5;3;4;3;5;5;4;1;5;1;3;4;Yes;Stable, in some cases I've had issues;2;4;4;1;817
survey2;812;Yes;5;5;1;5;5;5;2;4;3;4;2;5;3;3;5;4;4;2;4;4;4;3;4;4;3;5;3;4;5;2;4;4;Yes;Stable, in some cases I've had issues;2;4;4;2;375
survey2;813;Yes;3;5;3;4;3;3;5;2;3;5;5;4;3;2;2;3;4;4;4;3;5;4;5;2;3;4;4;4;3;3;3;3;Yes;Stable, in some cases I've had issues;4;5;4;1;350
survey2;814;Yes;3;2;4;4;2;2;4;4;2;4;3;4;3;4;1;3;4;5;3;2;4;4;4;3;3;4;4;4;3;1;3;3;Yes;Stable, in some cases I've had issues;2;2;4;1;751
survey2;815;Yes;4;4;3;4;4;4;3;4;4;4;4;5;3;4;4;4;5;3;5;4;5;4;4;4;4;4;4;4;4;4;4;3;Yes;Stable, in some cases I've had issues;4;4;4;2;561
survey2;816;Yes;3;4;2;3;3;4;3;4;4;5;3;5;3;3;4;3;5;4;4;4;3;4;4;4;2;5;4;4;4;4;3;5;Yes;Stable, in some cases I've had issues;2;4;4;1;351
survey2;817;Yes;5;5;5;5;4;4;4;2;4;4;2;5;4;3;4;4;5;2;5;4;4;4;4;4;4;4;4;2;4;3;4;4;Yes;Stable, in some cases I've had issues;2;4;4;2;342
survey2;818;Yes;3;5;4;5;1;4;3;5;5;4;2;5;4;5;2;3;3;4;5;2;5;3;5;3;5;4;5;4;4;5;4;5;Yes;Stable, in some cases I've had issues;1;1;4;1;684
survey2;819;Yes;3;4;3;4;2;3;3;5;3;4;3;4;3;4;3;3;4;4;4;3;4;4;4;2;3;3;4;3;3;2;3;3;No;Unstable, sometimes I've got problems;3;4;3;2;299
survey2;820;Yes;5;5;3;5;5;5;2;3;4;4;3;5;5;2;4;5;4;2;5;5;4;4;5;4;4;4;4;3;5;4;4;3;Yes;Very stable;3;4;5;1;341
survey2;821;Yes;3;4;5;4;4;3;4;2;5;2;5;3;3;3;2;3;2;1;3;3;5;2;2;2;1;2;2;1;2;1;4;5;Yes;Very stable;4;5;5;1;749
